baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
PLPPR2	1298.30280034785	3.49216278427204e-06	0.1353360425579	2.58036419439264e-05	0.999979411672483	0.999979411672483
PLRG1	1699.64074955985	-0.190907422126545	0.0959119709382245	-1.99044415685614	0.0465420297741858	0.0992513573209181
PLS1	1208.56030901638	-0.382776523261662	0.1757027046688	-2.17854656240607	0.0293653696309765	0.0682015710952492
PLS3	4859.83270478498	0.0599094497897017	0.127611470918647	0.469467590636067	0.638735445359204	0.732284751737034
PLSCR1	1148.06269445576	-0.426657765280775	0.174141349925875	-2.45006579690801	0.0142830112077764	0.0381990937648108
PLSCR4	629.653916994322	-0.208003048383085	0.184106216944093	-1.12979915526834	0.25856086425	0.373637032499582
PLTP	1924.37385130882	0.265759204806098	0.31876726833955	0.833709201670645	0.404444871622774	0.522391157714161
PLVAP	4239.57575795979	-0.574012230494523	0.142916741692889	-4.01640999994253	5.90914158541007e-05	0.000405756903754707
PLXDC1	290.56758314868	-0.239691506727364	0.206566151842973	-1.16036196922317	0.245901463886852	0.360073593226597
PLXDC2	533.537086959179	-0.90183783262985	0.248155558863797	-3.63416333189954	0.000278884157104325	0.00148132195788706
PLXNA1	976.360139957724	0.20922193896746	0.190755638057134	1.09680605563436	0.27272618246097	0.389587351833926
PLXNA2	1246.51932444054	0.299684315206701	0.124289953791636	2.4111708634883	0.0159013970027566	0.0417685722162839
PLXNA3	792.169783486351	0.824698899669026	0.215569541062474	3.82567451600234	0.000130414507235314	0.000786762043213405
PLXNB1	6015.79623748081	0.885223361864506	0.128088355132783	6.911037002129	4.81123528109039e-12	3.89559706665787e-10
PLXNB2	13542.8559787968	-0.457445564152914	0.124859906743685	-3.66367055753108	0.000248626528056523	0.00134768061546956
PLXNB3	164.211912428223	-0.320546605112877	0.408500072527201	-0.784691672463613	0.432634366489261	0.549488060575332
PLXNC1	715.415946630788	0.206226518303432	0.23132526945471	0.891500175443686	0.372660897477986	0.489984971767716
PLXND1	3728.37246147658	0.203727383803899	0.148221425535171	1.37447999213553	0.169292717538699	0.270550555927985
PM20D2	544.453301619819	0.864489048055699	0.170069991155852	5.0831369025208	3.71251913548797e-07	5.78768777379622e-06
PMEL	205.24156494634	-0.880481537560941	0.168252458707807	-5.23309759823489	1.6669266534282e-07	2.93809997213093e-06
PMEPA1	798.590300998974	-1.27958639944717	0.310848765620124	-4.11642747525304	3.84790335783464e-05	0.000285998783710544
PMF1	2076.68497911923	0.266840441727818	0.140484258932176	1.89943303083262	0.0575075640058376	0.117269084164273
PML	1786.82227785051	-0.212634025279001	0.11427464260287	-1.86072798335456	0.0627826000118535	0.125866385508134
PMM1	2577.96411311188	0.353240123419114	0.14203598569221	2.48697625251519	0.0128833998624759	0.0353236921097091
PMM2	410.781523765896	-0.464153551289537	0.154861137594951	-2.99722421324037	0.00272450249077383	0.00993971550773724
PMP22	507.274841433116	-1.31600589505977	0.217952132432064	-6.038050100152	1.55987639439982e-09	5.33197854602895e-08
PMPCA	3574.09557465194	0.100962461965495	0.125732190573534	0.802996126170625	0.421976973608838	0.540028814887138
PMPCB	3014.86102978299	0.0892774270350474	0.0915107130918233	0.975595359479551	0.329265025077055	0.448494206694696
PMS1	375.311631078248	0.25964257565134	0.0874083836615113	2.97045391729019	0.00297360015130967	0.0106771036475102
PMS2	215.347894585433	-0.372000194040981	0.141024542906123	-2.63784009772408	0.00834359141509037	0.0249460481842824
PMVK	4926.68121609063	0.0237522386614088	0.148072351772853	0.16040968065291	0.872558364307861	0.911465377326911
PNCK	274.980509626714	4.8891246841845	0.561574181925415	8.70610658670531	3.14491118418294e-18	9.70055342645e-16
PNISR	1570.98754745788	0.291817890940815	0.125653365567862	2.32240409655571	0.0202111869870543	0.0504695311135869
PNKD	8050.09408425564	0.101866523023971	0.127850982583898	0.796759797736592	0.425590547585673	0.54357936941461
PNKP	1241.33686616991	0.340024186931072	0.102261760018358	3.32503750052835	0.000884066431129852	0.00387702865844215
PNMA1	630.927511273722	0.310384246556992	0.185680939012878	1.67159994023654	0.0946032365767625	0.172885446445473
PNMA3	432.334652956988	2.62913509307188	0.429012077464885	6.12834750156205	8.87964804313175e-10	3.19544001107699e-08
PNMA6A	765.781140401758	1.01811619968525	0.281775072466774	3.61322309589788	0.000302414288242401	0.00158614457659122
PNN	2337.98246081181	0.248075939051787	0.103670177627033	2.39293444585648	0.0167142271003252	0.0435241833336107
PNO1	758.106070457499	0.139598272868142	0.078493112372911	1.77847799186415	0.0753253833946454	0.144397801402431
PNP	1441.63179400618	0.0726545560059132	0.144552252168494	0.502617945524812	0.615232909800305	0.71270623134043
PNPLA2	4134.42645284515	-0.181231586025645	0.129679475224717	-1.3975348505351	0.162252794191561	0.262092886378014
PNPLA3	704.029607527787	0.23337062291719	0.205439977343234	1.13595526019403	0.255975289118373	0.370852143874807
PNPLA4	787.019366769694	-0.526227157307031	0.133038660714945	-3.95544539067895	7.63921972775853e-05	0.000501602086026922
PNPLA6	2226.36260094098	0.298765887880366	0.105544987218841	2.83069708711882	0.00464466857544989	0.0154207281893781
PNPLA7	371.399071664404	-0.707776298574721	0.204119992175889	-3.46745211495421	0.000525417345976981	0.00251588171062194
PNPLA8	1039.78494716472	-0.325639296932037	0.101766845086796	-3.19985646262594	0.00137496044455514	0.00560908140737553
PNPO	2370.60188757594	-0.906468160828892	0.171109979491437	-5.29757623443732	1.173499172832e-07	2.16871352126084e-06
PNPT1	991.957056026503	0.135130209337809	0.0828872587173994	1.6302892800271	0.103040372157285	0.184785163524034
PNRC1	3845.91395465178	-0.141952186431084	0.121521707962932	-1.16812204840294	0.242757537849052	0.356567335922275
PNRC2	1324.57621125229	0.22448650500592	0.0992178231882791	2.26256228762373	0.0236626850911242	0.0573373458718539
POC1A	550.997011010207	0.514607386349337	0.148382274609074	3.46811900346665	0.00052411513523157	0.00251199096445616
POC1B	389.019649332516	-0.130401192971184	0.100156478331766	-1.30197462154403	0.192925061284728	0.299466111783328
POC5	230.947751018935	-0.0115459019291589	0.0910946186262964	-0.126746256840093	0.899141233378584	0.931153853518595
PODN	327.742504508437	-1.90933781532838	0.333153765556085	-5.73110080908556	9.97809397355345e-09	2.68744713986247e-07
PODXL	1641.69446216459	-1.21475376156589	0.176655393197093	-6.87640348580015	6.13824876598294e-12	4.6933402353957e-10
PODXL2	626.154008774496	1.21379147459775	0.450517141122566	2.69421818573498	0.00705539624598356	0.0217884763687049
POF1B	199.647317690012	1.44081527422799	0.50726175843745	2.84037826676748	0.00450600672764698	0.0150572281975382
POFUT1	4247.83297579212	-0.0389875401618787	0.105291651011838	-0.370281402060031	0.711172829587624	0.790225920516997
POFUT2	850.409173567293	0.32662169649105	0.104500770417721	3.12554343078472	0.00177476860982697	0.00696098314874611
POGK	2330.62935425366	0.259153505142152	0.117828309384406	2.19941630747399	0.0278483341348334	0.0655478140837149
POGLUT1	438.347284791339	-0.217802513278224	0.107777397174304	-2.02085519773669	0.0432947568960412	0.0936522917996682
POGLUT2	446.946540554883	0.656077989143021	0.175980227530467	3.72813467938855	0.000192902286535821	0.00108891029284164
POGLUT3	651.961114290428	-0.371487487222595	0.167829030591045	-2.21348765415807	0.0268640434659331	0.0636124443613898
POGZ	2799.38138619036	0.223953333878552	0.114756803430902	1.95154733473732	0.0509919711537679	0.106634541775151
POLA1	452.769427071358	0.0587939875859356	0.138758580539675	0.423714247848801	0.67177422302891	0.75839207335764
POLA2	721.694558813335	0.347417216619643	0.128078574120445	2.7125318891584	0.00667713564349475	0.0208539759550324
POLB	934.372916016553	-0.511728372274392	0.158603154108267	-3.22647033819437	0.00125327221407454	0.00518892346862757
POLD1	1053.7111730014	0.536960899681208	0.125224033408731	4.28800195189823	1.80287509557142e-05	0.000150902230884327
POLD2	4944.62846914608	0.0302211701315357	0.119901185036637	0.252050637550423	0.801001923851882	0.859519582829547
POLD3	536.92945075306	-0.151059864588316	0.141171758913032	-1.07004308617685	0.28459991521458	0.402466095579619
POLD4	1748.28113533209	0.0424452827828189	0.14411583555254	0.294521990731162	0.768359062028503	0.834945708884047
POLDIP2	10075.1472793486	-0.0376029619316566	0.102023141302007	-0.368572869368384	0.712446121068671	0.791165737908849
POLDIP3	2542.542416705	0.324656813754518	0.0924830093076358	3.51044820216196	0.000447351955139103	0.00220274393293917
POLE	1621.88274602569	0.232020039469597	0.126055641350344	1.84061607226883	0.0656778407661226	0.130141966984512
POLE2	228.192349551408	0.46006449726155	0.166355435385454	2.76555134009032	0.00568266591269021	0.0182315346455923
POLE3	1949.66688089208	0.179696125056543	0.0911064323042588	1.97237583024248	0.0485667188800612	0.102589571676373
POLE4	1080.26071168888	0.211961165990942	0.169797348416112	1.24831846885796	0.211914453307703	0.321959861921108
POLG	1337.11685637934	-0.3117331497169	0.0969471952242554	-3.21549425948639	0.00130220099261848	0.0053538603171604
POLG2	329.700855708614	0.183816093175083	0.10978693522548	1.67429842902129	0.094071963110056	0.172157406708684
POLH	394.158291446223	-0.276973879240251	0.125046545526088	-2.21496625976339	0.0267623804825269	0.0633832978338457
POLI	317.020063570095	-0.177515989468446	0.126665451529441	-1.40145546654594	0.161077915737388	0.260755063568978
POLK	510.192719826206	-0.435924075776852	0.120846244988978	-3.60726206938916	0.0003094450755336	0.00161778085292082
POLL	983.491317267354	0.344504758274426	0.0865436394495826	3.98070569328348	6.87109782321723e-05	0.000458840578864841
POLM	749.927428432654	0.107857437777719	0.0901770049657217	1.19606365080231	0.231671721076115	0.344545179357862
POLQ	146.491351219618	0.502904391641289	0.223124198835708	2.25392133289671	0.0242011173654188	0.0583086247850103
POLR1A	1559.79397663363	0.175416996759522	0.0892831681173916	1.96472639197659	0.0494459136140969	0.104124156513431
POLR1B	890.715881799456	0.0134471580268437	0.0984554444583224	0.136581152020863	0.891361875378724	0.926104186023848
POLR1C	960.42782756258	0.0409393531278404	0.108598004085959	0.376980714078645	0.706187937319661	0.786373107097834
POLR1D	2641.14895665765	0.270270779109842	0.104884510056902	2.57684169915285	0.00997076018620186	0.0287686410272261
POLR1E	791.460169398524	0.119331253335589	0.138817352950389	0.859627782833722	0.389994255027945	0.507164783566254
POLR2A	3225.25702139948	-0.125029590788325	0.115694728367127	-1.08068528750572	0.279837129779247	0.397422716102845
POLR2B	1878.93327677461	-0.0230853684199473	0.125438116722272	-0.184037906683976	0.853983717548818	0.897708459984172
POLR2C	2344.1020193345	-0.43195989503678	0.107671792014988	-4.01182043089475	6.02523242976633e-05	0.000412127170684386
POLR2D	1482.29763687029	0.344923731480303	0.0648817784179277	5.31618799439375	1.05963673215571e-07	1.98985174438051e-06
POLR2E	7295.79811233219	0.22353798394102	0.108758276553609	2.05536526528935	0.0398437378156431	0.0876656969092488
POLR2G	1864.52090700242	0.333795805340582	0.101212625515677	3.29796607527861	0.000973878999541002	0.00418322362037589
POLR2H	2004.70915246722	0.637980827922091	0.106850124888381	5.97080095684066	2.3609163545852e-09	7.74320794269654e-08
POLR2I	1297.84449559561	0.391746922780386	0.161339043111528	2.42809747241146	0.0151782633947431	0.0401708884216974
POLR2J	2120.44552799145	0.329041522081842	0.125266552250358	2.62673088841959	0.00862094838789275	0.0256192266492214
POLR2K	2668.20702892915	0.0418558134576468	0.122952745963343	0.340421949340812	0.733538791515138	0.808009101613691
POLR2L	5227.7754882639	0.224167932765825	0.147587129011828	1.5188853815827	0.128791349257209	0.220088633376487
POLR2M	537.613853741433	-0.10191226316589	0.0793368677034226	-1.28455113134613	0.19894918499995	0.306685708195425
POLR3A	965.333602433734	0.327315868883952	0.0881659183836978	3.7124988304378	0.000205223009453055	0.00114548215745986
POLR3B	659.483650443003	0.118296632970856	0.0963572729099034	1.22768763995082	0.219564248061739	0.330750562051144
POLR3C	1001.8742570215	0.127352946971623	0.100103100139007	1.27221781138421	0.203295740875454	0.311938448779049
POLR3D	397.520216240666	-0.103816489044038	0.123433683273716	-0.841070980712965	0.400308171031399	0.518132915946826
POLR3E	1170.92159697118	-0.183547473805322	0.0849251523796696	-2.16128518656931	0.0306733164979104	0.0708329438913422
POLR3F	398.842177034511	0.160070568755432	0.085055809123393	1.88194751663831	0.0598431419376443	0.121135609969091
POLR3G	114.207827935879	-0.0607147091386582	0.181449274225613	-0.33460982083161	0.737919435623569	0.811454569943412
POLR3GL	1684.96532727033	-0.0126847413810117	0.129477787673457	-0.0979684748167205	0.921957326367082	0.945681485596639
POLR3H	1452.4682397867	0.188645334299248	0.0996816888318694	1.89247730962335	0.0584274140577178	0.118765396541251
POLR3K	470.674282530548	-0.0618947511986617	0.122232323609865	-0.506369750412455	0.612597105912117	0.710652289409572
POLRMT	3365.84816871657	0.245192910146011	0.111446074343302	2.20010360697597	0.027799545034127	0.0654686613192356
POM121	913.425675182093	0.146750698739522	0.168485612702886	0.87099839793626	0.383755027839201	0.50086101003998
POM121C	1179.38111188397	0.329207892631203	0.0845520756887547	3.89355187261225	9.87870663376479e-05	0.000620652979827463
POMGNT1	2844.37333799882	-0.0976015521441862	0.108642800040217	-0.898371103359419	0.368987736764329	0.486587553927309
POMGNT2	629.660664676274	-0.0934380310601543	0.108249036271155	-0.863176562848096	0.388040397678081	0.505283279919543
POMP	3898.56058796163	0.16136048644538	0.130777548334845	1.23385465242268	0.217257069965626	0.328127396553592
POMT1	1413.23002735755	0.094668167371668	0.0906683064472964	1.04411531527499	0.296432040892437	0.41516509078503
POMT2	507.547038780257	0.185412944981856	0.105171626695723	1.7629559493102	0.0779079195018531	0.148360590496326
POMZP3	116.857598181533	0.204685681436858	0.13511730554765	1.51487391350233	0.129804337750541	0.221294274978057
PON1	12746.5725341776	-1.01504864632983	0.32012095747396	-3.17082847164855	0.0015200487078931	0.0060947790191133
PON2	7789.13430971999	0.33255140243673	0.136938333819957	2.42847560036739	0.0151624453150341	0.04015320504012
PON3	5848.56127525347	-0.551321262429024	0.242875907703903	-2.26997098082349	0.0232093438089497	0.0564986329749395
POP1	262.413048591338	0.179954420479607	0.120907009536972	1.48837045237298	0.136653224466459	0.229735598619643
POP4	1446.10854804808	0.0570971143524396	0.110693128767401	0.515814441133175	0.605984015427632	0.704999514968077
POP5	1178.81992831142	0.322559614945601	0.122969745326157	2.62308110088433	0.00871385273253455	0.0258324856178456
POP7	1473.7051368043	0.44921069555688	0.102310520294941	4.39065986823149	1.13007193831606e-05	0.000102235209224054
POR	24415.938091824	-0.497184425234381	0.171596608043473	-2.89740240732744	0.0037626678454685	0.0129813508677748
PORCN	193.252709147113	-0.6267235554045	0.146516077775831	-4.27750704849871	1.88997975628616e-05	0.000157154606820842
POSTN	859.879004715645	-2.05909204498923	0.396081321676314	-5.19865980116064	2.00730515376258e-07	3.44432294927076e-06
POT1	582.685883849879	-0.173894279783346	0.109778531743023	-1.58404632510853	0.113183177510791	0.198361480607725
POU2AF1	140.584655098238	0.750272487511661	0.370909724023302	2.02279001848042	0.0430948012120539	0.0933543354642721
POU2F1	762.57092508594	0.353055945597346	0.0955446249027724	3.69519421900103	0.000219718767988164	0.001213840784344
POU2F2	114.226093851324	-0.194209197919487	0.247293139634383	-0.785340014715412	0.432254240622358	0.549328397808774
PPA1	5249.06896386126	0.562612041629288	0.119691573572219	4.70051503909608	2.59506142527432e-06	2.95473952141326e-05
PPA2	1913.07475797444	-0.337185815438525	0.129520005275663	-2.60334930284227	0.00923178427978511	0.0271258256621946
PPAN	290.57852661938	0.477592546902067	0.148803785369412	3.20954568270171	0.00132944919035581	0.00545204629979727
PPARA	3745.5810888896	-0.442563304308512	0.168469936655822	-2.62695714792517	0.00861521826769561	0.0256162847505156
PPARD	1527.5763914511	0.127901497365342	0.126857340369731	1.0082309544924	0.313343600814792	0.432169312100036
PPARG	1008.45228195112	1.25387655702029	0.164618943167233	7.61684246597611	2.59956275118413e-14	3.82696993654436e-12
PPARGC1A	2344.04475104534	-0.830779537799645	0.312403111332773	-2.65931902616263	0.00782987824304782	0.0236502850638108
PPARGC1B	157.046781511701	-0.547855334193816	0.183502958863945	-2.98553951165449	0.00283078565027774	0.0102667491879474
PPAT	409.802716244994	0.318085030515192	0.12735327667513	2.49765878679829	0.0125016462163631	0.0345033716942871
PPCDC	484.004261286763	0.204324212901129	0.137617725823448	1.48472307385213	0.1376171968569	0.231116254249564
PPCS	1949.48225824687	-0.204497965144016	0.0931317539987538	-2.19579205119182	0.0281068308693432	0.0660242962669704
PPDPF	5696.18851083297	-0.149838355501368	0.230632029186218	-0.649685804829757	0.515895195045057	0.62667091419652
PPFIA1	1609.59642180078	-0.147360199448667	0.131989223913127	-1.11645629150495	0.264226869552948	0.380255398251326
PPFIA3	434.93303894893	0.260123602610457	0.18781112017719	1.38502769359474	0.166043999502397	0.266885857760987
PPFIBP1	861.295676138272	-0.281860458900506	0.134598047172718	-2.09409025480748	0.0362519410225002	0.0811549846114551
PPFIBP2	1528.40375059082	0.135633205279212	0.109847061807547	1.23474586436224	0.216925100708037	0.327947167488478
PPHLN1	1216.74352937622	0.210666832315411	0.0606440345593492	3.4738261371651	0.000513093385753746	0.00246921426910839
PPIA	15533.6270884476	0.334845500448572	0.107327751934681	3.11984080922849	0.00180948801429449	0.00707360205950065
PPIB	15989.1254588704	0.272154475970333	0.11672751655293	2.33153659057696	0.0197250829820027	0.0495421578192798
PPIC	1678.57579274994	-0.070711161412559	0.134662671413404	-0.525098460251698	0.599514746435145	0.699640891817612
PPID	1456.55121050539	-0.282394493028355	0.108002089291174	-2.61471324195421	0.00893023960258666	0.0263353639998885
PPIE	1378.62584727909	0.145285196602597	0.112565905808467	1.29066785861256	0.19681887446457	0.303871829184662
PPIF	5084.86151559577	0.162941651521942	0.13810686058587	1.17982300684209	0.238070617084578	0.35131619140343
PPIG	2078.14213804669	-0.0538483374238775	0.0747728544114235	-0.720158911248555	0.471427159099713	0.587018343534869
PPIH	627.286129934433	0.320497011395765	0.128949694739423	2.48544218769509	0.0129390601682108	0.035416337308086
PPIL1	1251.51095910718	0.426344415471683	0.12143129637173	3.5109928676586	0.000446436376216224	0.00219908108512593
PPIL2	1878.23741707873	0.269492997866008	0.0935166520829879	2.88176481795837	0.00395454774889113	0.0135245950598956
PPIL3	652.417743496134	-0.178218456975931	0.0882560092599835	-2.01933509650247	0.0434524024140137	0.0938366183153105
PPIL4	518.661246790302	-0.0510190385641743	0.103778118144027	-0.491616532238216	0.622990454048054	0.71939043873719
PPIP5K1	365.074573419377	0.0869093797639903	0.107553070149595	0.80806042675591	0.419055797213084	0.53719254431976
PPIP5K2	1038.36612782745	-0.256069957154482	0.101785513560148	-2.51577997887844	0.0118769301383847	0.0330538410188559
PPL	908.96293301662	-1.42280688676005	0.225244068031763	-6.31673410622032	2.67148636150612e-10	1.13845742806947e-08
PPM1A	2361.54344887706	-0.339608984882078	0.0961208445801171	-3.53314607633324	0.000410645507797363	0.00204533354614181
PPM1B	1764.17952076643	-0.326228114948149	0.0877864702242493	-3.71615482562181	0.000202277659921462	0.00113001599149743
PPM1D	490.280418760662	-0.138030256638599	0.103465112728957	-1.33407535156503	0.18217916290648	0.28642367177833
PPM1E	108.31689397205	-0.483094555697518	0.373939497290389	-1.29190566708807	0.196389814934287	0.303317841258188
PPM1F	1311.87370465503	0.218778595244065	0.0970173793945254	2.25504540124086	0.0241304791658104	0.058192546089552
PPM1G	4640.32557594157	0.252863058198575	0.0883813646657654	2.86104496298326	0.00422247162978742	0.014334937097457
PPM1H	437.576033768877	0.146057432544761	0.287023335458973	0.508869539513935	0.610843672227517	0.709029636565495
PPM1K	295.548412462181	-0.992034430669562	0.225966885449027	-4.39017614770525	1.13258877086021e-05	0.000102391399347481
PPM1L	606.559221885102	-0.56217830404985	0.184884405716308	-3.04070157713827	0.00236027639569005	0.00880684928172945
PPM1M	600.596050234591	0.086318496456359	0.16503230764396	0.523039989494557	0.600946425031244	0.700801202637656
PPME1	1245.82749203445	0.0455927226836882	0.0860779439359679	0.529667887021139	0.596342216751594	0.696880156775834
PPOX	959.728325932657	0.0208415958104031	0.110483093658148	0.188640588531041	0.850374518846635	0.895294749423662
PPP1CA	6918.26255218197	0.293865332398488	0.0931810206701778	3.1537037294177	0.00161212659143469	0.00640450781724513
PPP1CB	4619.68240608711	-0.104703572920243	0.0777864498754017	-1.34603871352861	0.178290031759629	0.281779597590093
PPP1CC	3971.28357124762	0.509937780035206	0.0740833688713752	6.88329631608099	5.84831980404313e-12	4.57649428435761e-10
PPP1R10	4114.40196744698	-0.214592290132482	0.0981906176544478	-2.18546634351232	0.0288546710847401	0.0673292982533875
PPP1R11	3148.63205475706	-0.0922955525410082	0.0969755878349821	-0.951740067799973	0.341228823479859	0.459810631181774
PPP1R12A	939.518688280571	-0.0886669000987832	0.109780512126688	-0.807674316516764	0.419278092522933	0.537318002634741
PPP1R12B	826.510224074487	-0.596998622422473	0.129960400932426	-4.59369637319668	4.35462846831408e-06	4.49515631928358e-05
PPP1R12C	2623.30803537385	0.223547414489193	0.0927736486991144	2.4096003296605	0.0159700044190327	0.0418953573413747
PPP1R13B	890.207299593989	0.219351305321968	0.122531842921979	1.79015756305599	0.0734285850979662	0.141747477267792
PPP1R13L	715.148951136512	-0.0955453805756771	0.177413834384094	-0.538545265691203	0.590200663384256	0.691631219218521
PPP1R14A	203.10446719559	-0.38498769481355	0.204579216178889	-1.881851451014	0.0598561877522074	0.121143088943891
PPP1R14B	2636.61081960386	0.731608110274668	0.139988139413198	5.22621497322146	1.73015191903751e-07	3.02893487988256e-06
PPP1R15A	1521.92443300246	-0.17206505936831	0.132735879656265	-1.29629652369723	0.194873345788561	0.301478886397278
PPP1R15B	3578.66950489563	-0.233196033647887	0.10124202972059	-2.30335201982286	0.0212590449875733	0.0526095373092668
PPP1R16A	4677.00900907389	0.413105923055895	0.185103817398512	2.23175258545055	0.0256313196400371	0.0612645287706052
PPP1R16B	177.545257241189	-0.937367063452898	0.185909847690088	-5.04205169924883	4.60566807703115e-07	6.92989894749577e-06
PPP1R18	1809.77856539005	-0.198066433677417	0.17469145061129	-1.13380725264077	0.256875408086748	0.371773647189894
PPP1R1A	3973.92030931795	0.23047095101763	0.353044977884163	0.652809034131762	0.513879398728112	0.624923271428019
PPP1R1B	43.3079350390236	-1.17807348292634	0.521148359194649	-2.26053380412991	0.0237881408674212	0.0575490877567584
PPP1R1C	155.678478291403	1.61044348166528	0.331934718405044	4.8516873721541	1.22415481131179e-06	1.60353140349285e-05
PPP1R2	1192.23227439517	-0.201139476711981	0.0883175837613347	-2.27745674355779	0.0227589649159402	0.0555782074431678
PPP1R21	825.996085436876	0.103654043139054	0.114419699536166	0.905910813952896	0.364983060075955	0.482731551126493
PPP1R26	784.313633581376	-0.168773419984193	0.145667573334814	-1.15862038558349	0.246610955667398	0.360754847636759
PPP1R35	865.51279421006	0.565968124546799	0.119113608657115	4.75149843017531	2.01914727314289e-06	2.42653552166662e-05
PPP1R37	1573.45008751103	0.301248038685249	0.133043131185397	2.26428855064645	0.0235563733115183	0.0571377675062197
PPP1R3B	3409.5028960528	-0.557466379391489	0.214971728835544	-2.59320787161719	0.00950852800483937	0.0277626730454573
PPP1R3C	1740.81878405502	0.793115382508471	0.224283603103865	3.5362165202116	0.000405901868439492	0.00202482044883851
PPP1R3D	95.5441508918134	-0.27239477220808	0.200558878937591	-1.35817857404779	0.174407027542156	0.276790768321528
PPP1R3E	394.554837412384	-0.0922572667604626	0.144614045677497	-0.637955091625091	0.523502913880179	0.633533885970829
PPP1R3F	263.32830918605	-0.217654804074718	0.208385012080872	-1.04448396696711	0.296261533261471	0.414992298011145
PPP1R3G	1302.46014263256	-0.545903084959638	0.345267784257604	-1.58110055397564	0.113855048103878	0.199296331331676
PPP1R7	2588.25574180582	0.1810256073276	0.0940487532545391	1.92480602946072	0.0542536294110044	0.111884076571086
PPP1R8	1073.49092990202	-0.0321226846400126	0.0741832891726823	-0.43301779953755	0.665001838757727	0.753018502740805
PPP1R9A	222.390232751884	0.784493429615541	0.307182666131028	2.5538336504994	0.0106544145150476	0.0303491512846177
PPP1R9B	1563.04214768933	-0.141337343536793	0.143488647758487	-0.985007146869806	0.324620560433533	0.44361385658401
PPP2CA	4712.55438022178	0.0452713202262047	0.072347618921443	0.625747203586084	0.531480766530543	0.640019829931509
PPP2CB	2178.08370336725	-0.272373632818495	0.125024635860743	-2.17855969700144	0.0293643929435449	0.0682015710952492
PPP2R1A	9859.15728508077	0.531149682899785	0.101392670792574	5.23854119580689	1.61850850588468e-07	2.86836904155076e-06
PPP2R1B	4506.98620507275	0.256293072136528	0.17316350997345	1.48006397061265	0.138856175598516	0.232593968823219
PPP2R2A	885.573227998107	-0.211716008087023	0.124009321218638	-1.70725882543741	0.0877739555263832	0.162956662918357
PPP2R2C	158.859758178539	-0.014520855943604	0.537787377277868	-0.0270011096524886	0.978458848980515	0.984886198941752
PPP2R2D	951.22141871273	0.144643665378511	0.0879672490425399	1.64428997101595	0.100116319939173	0.180666795488506
PPP2R3A	147.921611427125	-0.306074268588943	0.23261555044201	-1.31579452881524	0.18824301611916	0.293888680865716
PPP2R3B	452.455334101316	0.332669354076695	0.120867999264335	2.75233606993988	0.00591717629117482	0.01886709792079
PPP2R3C	556.346607680266	0.105178545771357	0.096277481760033	1.09245218973954	0.274634394136026	0.391751659990334
PPP2R5A	5349.95336771678	0.201530672502494	0.124469030734884	1.61912301648552	0.105420797483942	0.187939833980824
PPP2R5B	598.497685581797	-0.0477192926862052	0.104444241407785	-0.456887733043063	0.647751741532901	0.739415262274978
PPP2R5C	3225.62945997044	-0.0804140658826164	0.0990719573325982	-0.811673333682661	0.416979099551091	0.535035385734465
PPP2R5D	2187.50186286379	-0.0468864313861698	0.10031198980307	-0.467406054632315	0.640209391595754	0.733359193113787
PPP2R5E	1163.37137095954	-0.0974123884886742	0.0819309068109893	-1.18895777283901	0.234456284107083	0.347327748497114
PPP3CA	802.300901735469	-0.448547544687361	0.0926394819150233	-4.84186154126818	1.28628382483348e-06	1.67475446740881e-05
PPP3CB	1188.28680566167	0.283267447984377	0.0851963187470899	3.32487896367063	0.000884569273841835	0.00387702865844215
PPP3CC	419.837144662513	-0.269635943794163	0.125797934045608	-2.14340518260344	0.0320805773108198	0.0734931704795173
PPP3R1	1882.790795705	-0.0956639127212572	0.0746042392616589	-1.28228521151105	0.19974261375331	0.307652545615756
PPP4C	4303.00046536877	0.0588910519947251	0.113936213453927	0.516877384366819	0.605241755835275	0.704459874254779
PPP4R1	1801.1628788323	0.266743788896686	0.0949107872676024	2.81046861559159	0.00494694133760569	0.0162544198737856
PPP4R2	2842.23879626897	-0.0275187172676855	0.108548385890727	-0.253515674524981	0.799869750186788	0.858731467114431
PPP4R3A	2079.90164525881	-0.0926296456539071	0.0813691612847933	-1.13838761751153	0.254958662249743	0.36990770975282
PPP4R3B	2987.0238162677	-0.096760620806946	0.0789239461309609	-1.22599826225602	0.220199328970574	0.33147598266486
PPP4R4	213.155992010629	-0.595236428058404	0.220799168093767	-2.69582731310666	0.00702140568666375	0.0217197494438226
PPP5C	2083.79113672349	0.125135920462183	0.0919124442680251	1.36146874842404	0.173365603132441	0.27561067475528
PPP6C	1839.32133471365	-0.0615615708482359	0.0661127857374369	-0.931159837867429	0.351770889460782	0.469571547961301
PPP6R1	3193.66329830641	0.333220171430429	0.105437617647973	3.16035376048575	0.00157577686322059	0.00628170917236551
PPP6R2	6509.79744109495	0.330660833466344	0.115613837423241	2.86004548275528	0.00423580253223131	0.0143623722683993
PPP6R3	2924.94790702875	0.104026504714318	0.114516834811544	0.908394865134986	0.363669637697434	0.481289218139775
PPRC1	1257.90332617736	0.296452352164284	0.104598156735551	2.83420245075433	0.00459402178113121	0.0152917657180254
PPT1	2823.83289647699	0.262569818281147	0.141392519207893	1.85702765430669	0.0633072197553624	0.126602250827216
